frame,player_id,status,x_min,y_min,x_max,y_max
138,Player_2,Confirmed,1223.9692851900315,365.28685597089134,1252.419531960366,423.8794633863304
138,Player_3,Confirmed,797.8490512106275,183.85891975304793,833.481412760088,232.1660763630927
138,Player_4,Confirmed,458.6840172745607,223.86889207389572,496.8040180573935,286.9738062399556
138,Player_6,Confirmed,-380.54252621652523,261.4439282281408,-352.8219556203383,325.23465651489164
138,Player_8,Confirmed,805.5438714464652,159.8162561569844,844.9146272298763,212.57111504028973
138,Player_13,Confirmed,1059.6041362068695,410.07290614775513,1092.8582536649417,480.3928316039705
138,Player_17,Confirmed,618.4790005038399,254.2483112529484,661.380712987872,329.80294910461805
138,Player_23,Confirmed,406.4410745989898,35.44191199335257,443.2438420859692,102.70609511344551
138,Player_26,Confirmed,184.16855404410163,92.68426675365318,208.99151034804476,139.01015353228786
138,Player_33,Confirmed,-142.2677383363141,355.9762144198963,-101.68424124031922,445.6005318934664
138,Player_34,Confirmed,-209.88175291463187,273.63226316953853,-167.9744614966341,353.77843592808335
138,Player_37,Confirmed,-323.5937083770298,138.13796858341905,-299.09203902903363,191.29201337214292
138,Player_38,Confirmed,-295.28107630544287,147.6197443544173,-268.3283883101969,216.2381492683231
138,Player_41,Confirmed,405.244720257311,219.92216462496907,439.26984344563607,281.59522587341684
138,Player_44,Confirmed,318.4549846761355,180.53682269934032,351.42433476723,239.0312995623034
138,Player_45,Confirmed,338.1220022434603,276.5335587064985,376.7235661757554,350.5158663277446
138,Player_48,Confirmed,560.612292432493,124.37063289601686,590.0645506156382,172.31676443618602
138,Player_54,Confirmed,-91.94136624392851,85.54077814276091,-66.90473364246967,132.13407108676142
138,Player_58,Confirmed,477.75538167266086,230.33470009892432,516.8422762994102,297.75395836670344
138,Player_59,Confirmed,-122.59267134725026,193.95333332668577,-88.99254721293197,264.56804576803
138,Player_62,Confirmed,931.0638231561304,377.2544541695872,953.7859265230883,432.323682533081
139,Player_1,Confirmed,850.4466113487263,144.7412120511398,882.9553737013783,203.79720142985062
139,Player_2,Confirmed,1229.6242570478228,367.66878853363767,1258.090841051559,426.2952283731913
139,Player_3,Confirmed,789.6604319439347,182.76856094527434,825.7009453654106,231.5305219641274
139,Player_4,Confirmed,456.45771694459813,222.73528854044358,494.6771034712984,286.00410626098744
139,Player_6,Confirmed,-386.7895752291266,262.107178812124,-359.07926390609924,325.87492261167966
139,Player_8,Confirmed,802.7891746560949,159.8546762160259,842.284959578893,212.77608330282857
139,Player_13,Confirmed,930.5198669533722,199.50006611996758,960.9410551077688,266.97692238342177
139,Player_17,Confirmed,616.4158886410311,253.33237121657862,658.7884536292378,326.6381243054535
139,Player_23,Confirmed,406.38793887898254,32.76434573985329,443.29166373956525,100.21324966338312
139,Player_26,Confirmed,178.32875095845944,92.69181723175667,203.14315513412694,139.00132533430403
139,Player_33,Confirmed,-148.41672533079517,356.22694465895216,-107.80383541416134,445.91726622444753
139,Player_34,Confirmed,-216.0079474572697,273.26908486587956,-174.01573483625157,353.5774967972596
139,Player_37,Confirmed,-333.46190989118446,138.13554284313284,-308.9354192186794,191.3434367105271
139,Player_38,Confirmed,-305.7607228648205,147.72888892534542,-278.71620888653416,216.5814875994629
139,Player_41,Confirmed,404.15514614854953,218.28601389162012,436.93224715700427,277.6262463513045
139,Player_44,Confirmed,314.8746675004344,180.5088651820442,347.89159791660694,239.08763747126218
139,Player_45,Confirmed,333.77228852780996,277.35624321877674,370.9616426849742,350.28048563060605
139,Player_48,Confirmed,556.8235553474973,124.32374697611901,586.3211582464191,172.34392378516839
139,Player_54,Confirmed,-101.52626106720767,85.27711833002742,-76.44847422719151,131.94687811504087
139,Player_58,Confirmed,471.25948017381273,230.00890911850456,510.69291306324595,298.0258335296893
139,Player_59,Confirmed,-132.79469368589457,193.86807971062484,-99.06874073846902,264.7472226685069
139,Player_62,Confirmed,931.2654181553173,377.04924367634925,953.4122141915933,430.72415844009146
140,Player_1,Confirmed,848.2172948344398,143.99044051905838,880.8448127746609,203.26264516348417
140,Player_2,Confirmed,1235.2792289578113,370.050721096384,1263.7621500905543,428.7109933600522
140,Player_3,Confirmed,779.0952149484806,181.21986308901268,816.6423283614918,231.3676007544954
140,Player_4,Confirmed,454.2314156406657,221.60168500699143,492.5501898591733,285.03440628201923
140,Player_6,Confirmed,-393.0366243394985,262.77042939610726,-365.33657209408955,326.51518870846775
140,Player_8,Confirmed,800.0344755531453,159.8930962750674,839.6552942404892,212.98105156536738
140,Player_13,Confirmed,927.793783008408,197.89687496830004,958.9774031871868,265.81408562412525
140,Player_17,Confirmed,615.5345862656263,253.0035894017731,657.8005240457653,326.12458566881446
140,Player_23,Confirmed,406.33480346114396,30.08677948635401,443.33948509099247,97.72040421332076
140,Player_26,Confirmed,172.4889479520812,92.69936770986016,197.29479984094516,138.99249713632017
140,Player_33,Confirmed,-154.56571196098923,356.477674898008,-113.92342995229043,446.23400055542857
140,Player_34,Confirmed,-222.13414217900225,272.90590656222065,-180.05700799677425,353.3765576664359
140,Player_37,Confirmed,-343.3301114046056,138.13311710284663,-318.7787994090587,191.39486004891128
140,Player_38,Confirmed,-316.24036886907624,147.83803349627357,-289.10403001799324,216.92482593060268
140,Player_41,Confirmed,401.5444487516276,217.148929968769,433.3318803358454,274.85290285010717
140,Player_44,Confirmed,311.2943502258183,180.4809076647481,344.35886116489877,239.143975380221
140,Player_45,Confirmed,331.79330442698847,277.405774598149,368.95951057671573,350.2866479318003
140,Player_48,Confirmed,558.6240682420524,125.71358668284253,587.8189299962145,173.91431475952777
140,Player_54,Confirmed,-111.11115599736428,85.01345851729393,-85.9922147050359,131.75968514332027
140,Player_58,Confirmed,464.7635783570719,229.6831181380848,504.54355014497446,298.29770869267514
140,Player_59,Confirmed,-142.99671604922597,193.78282609456392,-109.14493423931904,264.92639956898375
140,Player_62,Confirmed,931.4670131577908,376.8440331831113,953.0385018568122,429.12463434710185
141,Player_1,Confirmed,845.9879792875795,143.23966898697694,878.7342508805176,202.7280888971177
141,Player_2,Confirmed,1240.9342009199975,372.43265365913027,1269.4334590773528,431.126758346913
141,Player_3,Confirmed,766.3867310345347,179.5474272963837,806.3171003368151,231.65433111009608
141,Player_4,Confirmed,452.00511336276327,220.46808147353926,490.42327722101805,284.064706303051
141,Player_6,Confirmed,-399.2836735476409,263.43367998009046,-371.5938801843095,327.1554548052558
141,Player_8,Confirmed,797.2797741376164,159.9315163341089,837.0256312146646,213.1860198279062
141,Player_13,Confirmed,927.4173238898527,196.16241779096077,958.6987109107902,264.2931779225227
141,Player_17,Confirmed,614.6532843118607,252.67480758696757,656.8125940406536,325.61104703217535
141,Player_23,Confirmed,406.28166834547415,27.409213232854732,443.387306140251,95.22755876325837
141,Player_26,Confirmed,166.64914502496688,92.70691818796365,191.4464444684994,138.9836689383363
141,Player_33,Confirmed,-160.71469822689633,356.7284051370639,-120.04302485470657,446.5507348864096
141,Player_34,Confirmed,-228.26033707982958,272.5427282585617,-186.09828097820218,353.1756185356121
141,Player_37,Confirmed,-353.1983129172932,138.1306913625604,-328.6221796001716,191.44628338729547
141,Player_38,Confirmed,-326.72001431821013,147.9471780672017,-299.4918517045741,217.26816426174247
141,Player_41,Confirmed,399.8284286265879,216.19126466191807,431.3108709125945,274.53780223996387
141,Player_44,Confirmed,308.38952454245697,182.03220400739184,340.36464146406877,239.55212559916507
141,Player_45,Confirmed,329.81431971266807,277.4553059775212,366.95737908195605,350.2928102329946
141,Player_48,Confirmed,554.6218100061973,125.71022493584823,584.8163913450081,175.72773544457405
141,Player_54,Confirmed,-120.69605103439834,84.74979870456043,-95.53595507600285,131.57249217159972
141,Player_58,Confirmed,458.2676762224383,229.35732715766505,498.3941875445957,298.569583855661
141,Player_59,Confirmed,-153.1987384372444,193.697572478503,-119.22112771548198,265.10557646946063
141,Player_62,Confirmed,931.6686081635506,376.63882268987345,952.6647895187444,427.5251102541123
142,Player_1,Confirmed,843.758664708145,142.48889745489552,876.6236880189481,202.19353263075124
142,Player_2,Confirmed,1246.589172934381,374.8145862218766,1275.1047680119536,433.5425233337739
142,Player_3,Confirmed,754.009431144349,178.4309882088695,795.1028867805817,231.5961767091094
142,Player_4,Confirmed,449.77881011089096,219.3344779400871,488.2963655568328,283.0950063240829
142,Player_6,Confirmed,-405.53072285355375,264.09693056407366,-377.85118817675885,327.7957209020438
142,Player_8,Confirmed,794.5250704095083,159.9699363931504,834.3959705014194,213.390988090445
142,Player_13,Confirmed,922.0845780488601,197.17534298254583,955.9451637408856,263.69373763767976
142,Player_17,Confirmed,613.7719827797345,252.34602577216205,655.8246636139029,325.09750839553624
142,Player_23,Confirmed,406.2285335319731,24.731646979355453,443.43512688734074,92.73471331319601
142,Player_26,Confirmed,160.80934217711655,92.71446866606713,185.59808901678974,138.97484074035245
142,Player_33,Confirmed,-166.8636841285164,356.9791353761197,-126.16262012140967,446.86746921739064
142,Player_34,Confirmed,-234.38653215975165,272.17954995490277,-192.13955378053538,352.97467940478845
142,Player_37,Confirmed,-363.06651442924726,138.1282656222742,-338.465559792018,191.49770672567962
142,Player_38,Confirmed,-337.19965921222223,148.0563226381298,-309.8796739462769,217.61150259288223
142,Player_41,Confirmed,397.7623508396982,215.1664621752512,429.14350553425226,273.3255535580158
142,Player_44,Confirmed,304.3221580971146,181.76164686517242,336.48571006449373,239.41663284501033
142,Player_45,Confirmed,321.7247940695584,272.8886203796083,359.8727862928655,350.1953180114452
142,Player_48,Confirmed,551.207586900217,125.77435164586062,581.5549204641688,176.04520319718185
142,Player_54,Confirmed,-130.28094617830985,84.48613889182694,-105.07969534009234,131.3852991998791
142,Player_58,Confirmed,451.771773769912,229.03153617724533,492.2448252621096,298.84145901864684
142,Player_59,Confirmed,-163.4007608499499,193.61231886244204,-129.29732116695786,265.2847533699375
142,Player_62,Confirmed,926.1901986816019,369.4580837447866,960.1305658034536,451.84289527809784
143,Player_1,Confirmed,841.5293510961367,141.73812592281408,874.5131241899526,201.65897636438473
143,Player_2,Confirmed,1252.2441450009617,377.19651878462287,1280.776076894357,435.9582883206347
143,Player_3,Confirmed,747.3743467344844,177.98517754885393,788.636816949525,231.36855604988975
143,Player_4,Confirmed,447.5525058850487,218.20087440663497,486.1694548666175,282.1253063451147
143,Player_6,Confirmed,-411.77777225723713,264.7601811480569,-384.1084960714378,328.4359869988319
143,Player_8,Confirmed,791.7703643688208,160.0083564521919,831.7663121007532,213.59595635298382
143,Player_13,Confirmed,917.0328683229039,197.70098445879526,952.0310486539327,262.2311305383912
143,Player_17,Confirmed,618.4197930049128,253.58320587278655,659.7723320681373,327.20041101532973
143,Player_23,Confirmed,406.1753990206407,22.054080725856174,443.4829473322618,90.24186786313362
143,Player_26,Confirmed,154.96953940853018,92.72201914417063,179.7497334858161,138.96601254236862
143,Player_33,Confirmed,-173.01266966584947,357.2298656151756,-132.28221575239974,447.1842035483718
143,Player_34,Confirmed,-240.5127274187685,271.8163716512438,-198.1808264037738,352.7737402739647
143,Player_37,Confirmed,-372.9347159404678,138.125839881988,-348.3089399845979,191.5491300640638
143,Player_38,Confirmed,-347.6793035511124,148.16546720905794,-320.2674967431015,217.954840924022
143,Player_41,Confirmed,395.69627258238216,214.14165968858433,426.9761406263363,272.1133048760677
143,Player_44,Confirmed,299.92094457917614,181.47408147698883,332.33082091231694,238.4198694389546
143,Player_45,Confirmed,318.19361963056485,270.6696636132947,356.0061194263558,348.3679094397682
143,Player_48,Confirmed,547.7933647252839,125.838478355873,578.2934486522822,176.36267094978962
143,Player_54,Confirmed,-139.8658414290988,84.22247907909345,-114.62343549730437,131.19810622815857
143,Player_58,Confirmed,445.275870999493,228.70574519682557,486.09546329751635,299.1133341816327
143,Player_59,Confirmed,-173.60278328734248,193.5270652463811,-139.3735145937467,265.4639302704144
143,Player_62,Confirmed,926.0283921553142,368.80836183246794,960.2578668449065,451.89493635810766
144,Player_1,Confirmed,839.3000384515543,140.98735439073266,872.4025593935311,201.12442009801828
144,Player_2,Confirmed,1257.8991171197401,379.5784513473692,1286.447385724563,438.3740533074956
144,Player_3,Confirmed,740.739260824669,177.53936688883837,782.1707486184192,231.14093539067014
144,Player_4,Confirmed,445.3262006852364,217.06727087318282,484.0425451503721,281.15560636614657
144,Player_6,Confirmed,-418.02482175869096,265.4234317320401,-390.3658038683461,329.0762530956199
144,Player_8,Confirmed,789.0156560155541,160.0467765112334,829.1366560126665,213.80092461552266
144,Player_13,Confirmed,910.8457206710534,198.52169174683652,946.1275652097335,260.8604132299306
144,Player_17,Confirmed,615.1907702659687,253.28896732463915,656.9213845954793,327.57147254137834
144,Player_23,Confirmed,406.1222648114771,19.376514472356895,443.53076747501416,87.74902241307126
144,Player_26,Confirmed,146.18644911202608,93.05750474554648,171.27275189905018,140.56266905746506
144,Player_33,Confirmed,-179.16165483889557,357.4805958542314,-138.40181174767685,447.5009378793528
144,Player_34,Confirmed,-246.63892285688007,271.45319334758483,-204.2220988479175,352.5728011431409
144,Player_37,Confirmed,-382.80291745095485,138.1234141417018,-358.1523201779113,191.600553402448
144,Player_38,Confirmed,-358.1589473348808,148.27461177998606,-330.65532009504795,218.29817925516178
144,Player_41,Confirmed,393.6301938546398,213.11685720191744,424.8087761888467,270.9010561941196
144,Player_44,Confirmed,296.03628479026764,181.30056270509962,329.27774675485847,238.27803793639399
144,Player_45,Confirmed,314.47953697438385,269.48634647539245,351.2298134360385,345.07787096958566
144,Player_48,Confirmed,544.379143481398,125.90260506588538,575.0319759093485,176.68013870239741
144,Player_54,Confirmed,-149.45073678676522,83.95881926635995,-124.16717554763898,131.01091325643796
144,Player_58,Confirmed,438.77996791118125,228.37995421640582,479.9461016508157,299.3852093446185
144,Player_59,Confirmed,-183.80480574942212,193.4418116303202,-149.44970799584848,265.6431071708913
144,Player_62,Confirmed,925.8665856311909,368.1586399201493,960.3851678841952,451.9469774381176
145,Player_1,Confirmed,837.070726774398,140.23658285865125,870.2919936296836,200.58986383165183
145,Player_2,Confirmed,1263.5540892907159,381.9603839101155,1292.1186945025715,440.78981829435645
145,Player_3,Confirmed,734.1041734149028,177.09355622882282,775.7046817872643,230.91331473145053
145,Player_4,Confirmed,448.3892065364739,231.49198988654217,488.8322291633051,297.580028142533
145,Player_6,Confirmed,-424.27187135791536,266.08668231602337,-396.6231115674841,329.716519192408
145,Player_8,Confirmed,786.2609453497081,160.0851965702749,826.5070022371592,214.00589287806147
145,Player_13,Confirmed,905.3863894685554,199.17812821896587,939.896764133587,258.8784939714777
145,Player_17,Confirmed,612.5044898871569,252.81004266551093,654.0620934537852,325.032457981405
145,Player_23,Confirmed,406.0691309044822,16.698948218857616,443.5785873155977,85.25617696300887
145,Player_26,Confirmed,140.08704580457544,93.09230759892591,165.2209544658839,140.6872613710264
145,Player_33,Confirmed,-185.31063964765465,357.7313260932873,-144.52140810724092,447.81767221033385
145,Player_34,Confirmed,-252.76511847408642,271.0900150439259,-210.2633711129664,352.37186201231725
145,Player_37,Confirmed,-392.6711189607083,138.1209884014156,-367.99570037195826,191.6519767408322
145,Player_38,Confirmed,-368.6385905635274,148.3837563509142,-341.0431440021163,218.64151758630157
145,Player_41,Confirmed,383.20612578746403,211.0446880940762,415.41951059165973,271.05802822435294
145,Player_44,Confirmed,292.41434520827715,181.31661318177783,325.6108642823357,238.2167647989851
145,Player_45,Confirmed,310.4260253820008,268.5248833225083,346.8498343991727,343.0967400445982
145,Player_48,Confirmed,540.9649231685593,125.96673177589776,571.7705022353675,176.9976064550052
145,Player_54,Confirmed,-159.03563225130907,83.69515945362646,-133.7109154910961,130.8237202847174
145,Player_58,Confirmed,432.2840645049768,228.0541632359861,473.79674032200785,299.6570845076044
145,Player_59,Confirmed,-194.0068282361888,193.35655801425924,-159.52590137326317,265.82228407136813
145,Player_62,Confirmed,925.7047791092318,367.50891800783063,960.5124689213195,451.9990185181274
146,Player_1,Confirmed,834.8414160646677,139.4858113265698,868.1814268984099,200.05530756528532
146,Player_2,Confirmed,1269.2090615138889,384.3423164728618,1297.7900032283824,443.2055832812173
146,Player_3,Confirmed,727.4690845051856,176.64774556880724,769.2386164560603,230.6856940722309
146,Player_4,Confirmed,443.79156261069244,232.62952874307544,484.2434260750211,298.6283361151144
146,Player_6,Confirmed,-430.5189210549102,266.74993290000657,-402.88041916885146,330.35678528919607
146,Player_8,Confirmed,783.5062323712827,160.12361662931636,823.877350774231,214.21086114060026
146,Player_13,Confirmed,900.9952163190642,199.7442371157348,935.0237217931513,258.5063740488689
146,Player_17,Confirmed,609.6436766295722,252.37064411813333,651.9509592781437,323.8810073122795
146,Player_23,Confirmed,406.0159972996561,14.021381965358337,443.62640685401254,82.76333151294651
146,Player_26,Confirmed,133.9876421381548,93.12711045230533,159.16915739168763,140.81185368458776
146,Player_33,Confirmed,-191.45962409212677,357.9820563323431,-150.64100483109203,448.1344065413149
146,Player_34,Confirmed,-258.8913142703875,270.72683674026695,-216.30464319892056,352.1709228814935
146,Player_37,Confirmed,-402.5393204697283,138.11856266112937,-377.83908056673874,191.70340007921635
146,Player_38,Confirmed,-379.11823323705204,148.49290092184233,-351.43096846430643,218.98485591744137
146,Player_41,Confirmed,380.3118400866612,209.917122021675,412.5517141762932,269.98012221401655
146,Player_44,Confirmed,288.7924058556689,181.33266365845606,321.94398158043066,238.15549166157626
146,Player_45,Confirmed,304.2101713673073,267.89629655186684,342.3641113837908,345.823513529262
146,Player_48,Confirmed,537.5507037867677,126.03085848591014,568.5090276303396,177.315074207613
146,Player_54,Confirmed,-168.6205278227304,83.43149964089297,-143.25465532767583,130.6365273129968
146,Player_58,Confirmed,425.7881607808796,227.72837225556634,467.64737931109266,299.9289596705902
146,Player_59,Confirmed,-204.20885074764254,193.2713043981983,-169.6020947259908,266.00146097184506
146,Player_62,Confirmed,925.5429725894371,366.85919609551195,960.6397699562796,452.0510595981373
147,Player_1,Confirmed,823.1528069520099,167.14276273393665,856.1513832888459,228.06840293410977
147,Player_2,Confirmed,1274.8640337892596,386.7242490356081,1303.4613119019964,445.6213482680782
147,Player_3,Confirmed,720.8339940955176,176.20193490879166,762.7725526248071,230.45807341301125
147,Player_4,Confirmed,439.847488268649,233.72862630575634,480.0240836856329,299.0983264578908
147,Player_6,Confirmed,-436.76597084967557,267.4131834839898,-409.13772667244837,330.99705138598415
147,Player_8,Confirmed,700.4781952480425,177.90358073115246,737.4388837780797,233.50038984230622
147,Player_13,Confirmed,894.6696759272088,199.0622980530828,930.0054540261615,259.77788959542
147,Player_17,Confirmed,608.2134147517252,252.23725708903368,651.8164166920089,324.15851890388467
147,Player_23,Confirmed,405.96286399699864,11.343815711859058,443.6742260902586,80.27048606288412
147,Player_26,Confirmed,129.51648836254537,96.25592870874159,152.075551823331,141.244428874477
147,Player_33,Confirmed,-197.60860817231185,358.232786571399,-156.76060191923008,448.45114087229604
147,Player_34,Confirmed,-265.0175102457834,270.36365843660803,-222.34591510578,351.96998375066977
147,Player_37,Confirmed,-412.40752197801476,138.11613692084316,-387.6824607622528,191.75482341760053
147,Player_38,Confirmed,-389.59787535545485,148.60204549277046,-361.8187934816184,219.32819424858116
147,Player_41,Confirmed,377.41755452374053,208.7895559492738,409.68391762304447,268.9022162036801
147,Player_44,Confirmed,285.17046673244283,181.3487141351343,318.27709864914345,238.0942185241674
147,Player_45,Confirmed,299.94100211861127,268.07794014248225,338.5023210934004,346.7575550835845
147,Player_48,Confirmed,533.11335734724,129.01922040246922,561.0117121498803,175.75758521826154
147,Player_54,Confirmed,-178.20542350102914,83.16783982815947,-152.79839505737806,130.44933434127626
147,Player_58,Confirmed,419.2922567388897,227.4025812751466,461.4980186180702,300.20083483357604
147,Player_59,Confirmed,-214.41087328378336,193.1860507821374,-179.6782880540314,266.18063787232194
147,Player_62,Confirmed,925.3811660718068,366.20947418319327,960.7670709890754,452.10310067814714
147,Player_63,Tentative,928.0188,368.48425,960.0,453.9281
148,Player_1,Confirmed,820.443531880355,167.79656881523908,853.5626261954168,228.94534284738918
148,Player_2,Confirmed,1280.5190061168275,389.10618159835445,1309.1326205234127,448.0371132549391
148,Player_3,Confirmed,714.1989021858986,175.7561242487761,756.3064902935047,230.23045275379164
148,Player_4,Confirmed,435.8418611324655,233.9816461355537,475.29674375630066,299.49883435425215
148,Player_6,Confirmed,-443.01302074221144,268.076434067973,-415.3950340782748,331.6373174827722
148,Player_8,Confirmed,692.355887386986,177.79435126728788,728.212707732938,233.78576352821216
148,Player_13,Confirmed,889.4627506018069,198.6740281408181,925.4243958801848,259.6171138324007
148,Player_17,Confirmed,607.1249768274521,252.78114634262764,652.3050842373071,327.03320139573134
148,Player_23,Confirmed,405.90973099650995,8.66624945835978,443.722045024336,77.77764061282176
148,Player_26,Confirmed,123.51205752934,96.58307264967824,145.9841924079022,141.3981212529332
148,Player_33,Confirmed,-203.75759188820996,358.48351681045483,-162.88019937165518,448.7678752032771
148,Player_34,Confirmed,-271.143706400274,270.00048013294906,-228.38718683354466,351.769044619846
148,Player_37,Confirmed,-422.27572348556765,138.11371118055695,-397.5258409585003,191.80624675598472
148,Player_38,Confirmed,-400.07751691873585,148.7111900636986,-372.2066190540522,219.67153257972095
148,Player_41,Confirmed,374.52326909870203,207.66198987687258,406.8161209319136,267.82431019334365
148,Player_44,Confirmed,281.54852783859894,181.3647646118125,314.610215488474,238.0329453867585
148,Player_45,Confirmed,295.17119968739667,268.96033770557887,334.27575554199956,348.67391067941526
148,Player_48,Confirmed,529.0095082437982,129.3870437498978,557.7893108451673,177.8311135650397
148,Player_54,Confirmed,-187.79031928620535,82.90418001542598,-162.34213468020283,130.26214136955565
148,Player_58,Confirmed,412.7963523790071,227.07679029472683,455.34865824294053,300.4727099965619
148,Player_59,Confirmed,-224.61289584461122,193.10079716607646,-189.75448135738492,266.3598147727988
148,Player_62,Confirmed,925.6503772854448,369.03820509015424,959.8337316002983,451.7201332633074
149,Player_1,Confirmed,817.7342580343432,168.4503748965415,850.9738678763446,229.82228276066857
149,Player_2,Confirmed,1286.1739784965928,391.4881141611007,1314.8039290926313,450.4528782417999
149,Player_3,Confirmed,707.5638087763289,175.31031358876055,749.8404294621531,230.00283209457203
149,Player_4,Confirmed,433.3464496714613,234.1934225850024,472.90262617151313,299.87819724112956
149,Player_6,Confirmed,-449.26007073251776,268.7396846519563,-421.6523413863307,332.27758357956026
149,Player_8,Confirmed,683.742055229713,177.7310879748356,719.1368503273688,234.08199142974314
149,Player_13,Confirmed,886.4359258152116,198.8542043012909,922.5656628650992,259.3935954007874
149,Player_17,Confirmed,610.3505549661384,253.43427750402168,655.2181705282385,327.42920623852376
149,Player_23,Confirmed,405.85659829819,5.9886832048605,443.7698636562447,75.28479516275937
149,Player_26,Confirmed,117.25595400628796,98.29654676485451,139.91493176646534,142.92198457593747
149,Player_33,Confirmed,-209.90657523982105,358.7342470495107,-168.99979718836724,449.0846095342581
149,Player_34,Confirmed,-277.26990273385934,269.6373018292901,-234.4284583822145,351.5681054890223
149,Player_37,Confirmed,-432.14392499238704,138.11128544027073,-407.36922115548134,191.85767009436887
149,Player_38,Confirmed,-410.557157926895,148.82033463462673,-382.5944451816079,220.01487091086074
149,Player_41,Confirmed,370.16774833509487,207.1739743211875,402.1162499722265,268.74414917638813
149,Player_44,Confirmed,279.62876300195944,181.94633400836761,313.10432834874507,240.28309965869263
149,Player_45,Confirmed,290.93434571621094,270.0022304285251,330.1025325229357,349.8780621232325
149,Player_48,Confirmed,526.4707424740673,129.4044986820854,556.2157907279726,178.97430876784165
149,Player_54,Confirmed,-197.37521517825903,82.64052020269249,-171.8858741961502,130.0749483978351
149,Player_58,Confirmed,406.3004477012317,226.75099931430708,449.19929818570347,300.7445851595477
149,Player_59,Confirmed,-234.81491843012614,193.01554355001554,-199.83067463605138,266.53899167327575
149,Player_62,Confirmed,926.966220354731,370.26093380501027,959.7476802862444,449.2375467646373
150,Player_1,Confirmed,815.0249854139744,169.1041809778439,848.3851083316291,230.69922267394796
150,Player_2,Confirmed,1291.8289509285557,393.87004672384705,1320.4752376096528,452.86864322866074
150,Player_3,Confirmed,700.9287138668083,174.86450292874497,743.3743701307526,229.7752114353524
150,Player_4,Confirmed,431.6594425035,233.2656259535211,469.3935922740905,299.08694402053106
150,Player_6,Confirmed,-455.5071208205946,269.4029352359395,-427.9096485966161,332.9178496763483
150,Player_8,Confirmed,675.5937446065647,177.51451757988988,709.9716346622233,233.62652464556132
150,Player_13,Confirmed,883.0723920245275,198.5087727607362,918.9562463989247,258.6352857644197
150,Player_17,Confirmed,616.7027243093986,254.68545568034887,659.7500684463497,327.8992545885842
150,Player_23,Confirmed,405.8034659020388,3.311116951361221,443.8176819859846,72.791949712697
150,Player_26,Confirmed,111.513768366185,99.0773921476218,134.62314329563037,142.92457461542577
150,Player_33,Confirmed,-216.05555822714518,358.98497728856654,-175.11939536936632,449.40134386523914
150,Player_34,Confirmed,-283.3960992465395,269.2741235256312,-240.46972975178969,351.3671663581986
150,Player_37,Confirmed,-442.0121264984729,138.10885969998452,-417.21260135319596,191.90909343275305
150,Player_38,Confirmed,-421.03679837993235,148.92947920555486,-392.9822718642855,220.3582092420005
150,Player_41,Confirmed,367.8880487623838,205.19894624883898,398.3024260380621,265.3489647348992
150,Player_44,Confirmed,276.9098422886966,181.71559777748593,310.1039936946347,239.75519980137503
150,Player_45,Confirmed,287.36400760588964,272.3089173978965,325.8011624966716,350.6460610449998
150,Player_48,Confirmed,523.7918759711866,129.9243787514329,553.9316459701247,179.7723968823928
150,Player_54,Confirmed,-206.96011117719013,82.37686038995899,-181.42961360522008,129.8877554261145
150,Player_58,Confirmed,399.8045427055636,226.42520833388735,443.0499384463592,301.0164603225336
150,Player_59,Confirmed,-245.01694104032813,192.93028993395458,-209.9068678900308,266.71816857375256
150,Player_62,Confirmed,926.9703803574521,369.9952264149852,959.7800764656764,449.0398588829359
151,Player_1,Confirmed,819.7885892839421,168.47417086670328,852.4012776635274,230.36197142227135
151,Player_2,Confirmed,1297.483923412716,396.2519792865934,1326.1465460744769,455.28440821552164
151,Player_3,Confirmed,694.2936174573368,174.4186922687294,736.9083122993029,229.54759077613275
151,Player_4,Confirmed,428.19761180418834,232.77150877789302,465.57145641462677,300.6371044529135
151,Player_6,Confirmed,-461.75417100644194,270.0661858199227,-434.166955709131,333.5581157731363
151,Player_8,Confirmed,668.9251368590379,177.94353755969533,703.4172296618436,234.24205844797288
151,Player_13,Confirmed,879.7088618169655,198.1633412201815,915.3468263496279,257.876976128052
151,Player_17,Confirmed,618.1483237995702,255.028153771871,661.2536081287204,328.6968258596339
151,Player_23,Confirmed,405.7503338080563,0.6335506978619421,443.86550001355585,70.29910426263461
151,Player_26,Confirmed,106.19263105402258,99.54618462495267,130.52489189506264,143.59317379161465
151,Player_33,Confirmed,-222.2045408501823,359.2357075276224,-181.23899391465238,449.7180781962203
151,Player_34,Confirmed,-289.5222959383144,268.9109452219722,-246.5110009422701,351.1662272273748
151,Player_37,Confirmed,-451.88032800382524,138.10643395969834,-427.05598155164404,191.96051677113726
151,Player_38,Confirmed,-431.5164382778478,149.03862377648298,-403.37009910208485,220.70154757314026
151,Player_41,Confirmed,365.5008651988982,204.09169879317153,394.47007308006874,262.3037147856381
151,Player_44,Confirmed,274.36087009866856,182.1497914234352,307.9574462425245,239.69392803408493
151,Player_45,Confirmed,282.98828651819946,275.4617788853166,321.2118559128948,352.2364354961999
151,Player_48,Confirmed,521.2758673185756,131.18269107970536,551.0127450278817,181.042888391152
151,Player_54,Confirmed,-216.54500728299868,82.1132005772255,-190.9733529074125,129.70056245439395
151,Player_58,Confirmed,393.3086373920028,226.0994173534676,436.90057902490764,301.2883354855194
151,Player_59,Confirmed,-255.21896367521717,192.84503631789366,-219.9830611193231,266.8973454742295
